industry_code,CurrentLiabs,TotalLiabs,RetainedEarnings,CurrentAssets,NetSales,EBIT,MktValueEquity,Rating
I,17.10820502965898,53.22506143410266,31.937067742889667,29.704503073543144,15.595125267817222,1.3016450534482162,205.17152827124391,A
D,16.666363349066938,54.22147221807798,25.89886376244705,23.722776969421503,15.45830673147504,1.257771010811905,187.4911231780831,A
D,20.841910378299563,56.1136387745472,30.148579634304085,29.923531798969456,15.335058706598051,1.2860023988036542,179.6081289919873,A
G,17.708972784089728,61.6485602922546,25.29912919793195,24.71961355025575,12.815915756397848,1.2905574469266463,182.0116021810415,A
B,20.513181582839238,53.14774895414394,29.337247814210414,28.80221967053481,11.97997548403507,1.3138058231627574,231.02923508032245,A
B,21.41583733189566,60.94463742032568,27.562533816488838,30.25310301154559,13.689923656622575,1.3918510189427913,209.81023865993384,A
D,21.88913167082837,52.18060895584682,27.067365699122888,30.12798214819194,14.031867554097683,1.320581946090284,187.9952273838113,A
D,19.77008723114068,51.82435230124129,28.88469915235741,23.395997114676792,13.58585172772793,1.1822545284693398,201.90316394839496,A
H,19.54498718319283,54.820538897481086,30.55972266770608,29.028483103458747,15.118439004720669,1.4231903388017222,195.6928883700793,A
D,16.750081609258753,55.095583394846166,25.055405861006893,29.258551421376392,15.41413290091375,1.2942752970335056,163.96269590525588,A
E,17.44214455763362,50.59856364340095,29.517716797286244,23.90945905941475,14.047553791156291,1.1785719927857394,240.47171897842816,A
B,20.93497894278997,53.97390404057032,29.348001370248948,27.55318561074402,12.35865175946276,1.162857798312649,214.96882863918344,A
D,21.571144178022656,57.764609490604585,24.294391653344785,22.80335601971184,13.783093847290724,1.345418365348062,202.5873547064684,A
D,21.80646042339427,54.92157122203968,32.56657018766227,29.61780080859099,16.074435667620918,1.354936573226944,213.79930179458535,A
D,21.273241383286862,54.66445154239096,31.0381465619469,28.576995569400918,13.28107680102308,1.5015734050986873,192.28956724004905,A
D,20.45379376144153,54.62201154910478,32.74800635055997,25.29373096925388,13.515865556062154,1.470367046532831,200.40794295534795,A
E,22.13540962841883,51.14577275235626,27.32406033360807,28.882778919862623,15.122716642959766,1.2741658144770636,222.01237929697783,A
B,17.80216826610713,54.39712546453084,32.331200008016715,29.32280607004514,13.266497131528409,1.361351093837118,221.063278628959,A
D,17.5202146613855,50.38615743959619,27.848363743808413,28.83223252528676,11.980233171747525,1.447855528538046,202.3105251546669,A
D,18.44138043422646,52.52988884755543,30.68405473105046,23.57103048537909,12.695556868613464,1.3475166214222694,231.3075594155308,A
D,17.420127608438563,51.717512284289775,26.68248545124373,23.79197320277849,15.375988775244124,1.456566414081695,190.53655216123883,A
H,20.09048607868553,50.02773910785337,32.210260456088704,24.686763274285525,15.698354905052517,1.516991427733285,199.43144687892888,A
G,19.89221109482939,50.98151710707529,27.77059276599452,27.34428469523836,13.14495574585484,1.1861323874128435,213.9524008718742,A
D,19.42866525217517,52.86190202777508,27.315486895716703,27.908427003359588,15.87902648798871,1.4889276144389465,205.41193690570972,A
I,17.83377817976389,56.9794009466659,29.4294012904097,22.781714699469077,14.383484506424692,1.1786367000310347,211.47945893553893,A
H,22.15852402587792,50.11277492578635,24.989749222054343,28.868083058626173,14.40684060977223,1.365963429333317,196.73977288089088,A
H,17.71497696291523,52.4497274544807,25.2560180165136,26.51325720484273,14.152841627151291,1.1945253921740695,203.1668100871978,A
H,20.41561936731998,56.51737772171326,24.868725234960472,27.18781217568384,15.043528828258424,1.3665204035556435,207.47023483300077,A
D,16.610605935986456,52.84052126136943,29.506980693707607,27.030590272251978,13.809497801168655,1.133650948341087,208.12567714105305,A
D,18.72283075389754,57.409405889426026,30.67244317808477,27.266389176029783,13.055834327055104,1.3798006218844392,219.29568416080528,A
E,18.366173888873128,53.41349627766824,29.489778756162288,22.584227080447743,14.74518267354989,1.2917729039556891,225.90526677121835,A
D,16.988201375213393,50.7012442053257,32.0723898106566,23.23344302598973,12.82913855727707,1.277922591889487,238.6449054279794,A
G,17.79385494136602,52.63823529507528,30.430344190095507,22.662723260494413,13.509097170520544,1.4550978485923929,216.19815607714708,A
D,16.673377076911688,58.47980136973592,28.94440750303704,27.342014031346796,13.447212122916545,1.2366140275069883,170.3084833934823,A
G,21.941003699064748,53.590782381642576,32.429822077683795,29.337972551185736,11.96884765974042,1.3500163288892348,216.80168770113963,A
D,18.76612470590228,54.891573774984224,27.418941702369622,27.734075682198878,15.832548310328557,1.34981876094462,211.0405151731336,A
G,20.31010483734359,54.75073646357946,26.946278105738205,26.031878698315303,15.701598922713789,1.4502462136293486,199.74139231883777,A
H,16.934042718826337,53.29380572326372,30.313042521323307,25.71666106535146,12.211463500124186,1.2447735818160404,214.1546714083556,A
D,19.35447022223249,50.72760520284555,28.885751420100256,23.168931125635613,12.234397096484717,1.2051070730175244,165.33489638701636,A
G,17.710582869966725,50.75426075399568,31.523400141861288,24.17639038668319,13.426681897535534,1.1692853655357638,208.1472145195803,A
D,18.481050155188143,50.08681382899205,32.24121654316761,26.537898734666094,13.441936069206754,1.431805158223666,220.00141698024365,A
D,16.692137800333626,55.66271697223876,31.90896651343523,29.437521863205856,14.612466694438275,1.517012767183475,204.52884414172928,A
D,19.837323172221843,56.67802723695304,26.421541066689365,26.92229586209984,14.08917820773724,1.4246840143986412,178.2423748544523,A
E,18.44074785974275,51.04483572616668,32.74235922947198,29.787882429255543,14.508017873616788,1.4343963780370137,215.4573079671841,A
B,19.630562654314083,53.68626870950762,28.715315314359373,29.33935223866342,15.115964432638016,1.3942057019765923,203.92982440563048,A
D,19.23241638321268,54.22254090899643,29.003310516484763,25.30523138098118,13.163888088085642,1.362034376267812,198.11164421363088,A
I,20.77240467965488,55.82831766253676,29.19617070158938,22.99701697302808,12.767128557610215,1.4401644753086038,200.02124194600495,A
D,18.863122048315056,50.69590182364861,32.07786476980625,26.498643588601176,12.716144822585823,1.3713878267586668,206.42346103132533,A
D,20.94560669098432,54.18894519403565,24.940962040997867,30.479752778195888,13.094706069872268,1.1450371138320878,202.02132692117056,A
E,20.63755508097468,50.56840515908991,28.497395742952836,26.919406374606066,12.418368742067642,1.2072533855841172,224.76144394570167,A
D,21.870387413921332,52.485099857163576,30.104723013051306,26.43428253665475,11.910276187527442,1.4071851734748095,169.72065093472918,A
I,21.128209119618056,50.56913972533605,31.067324935798105,23.85090857924166,15.868587075015752,1.3502986787355054,192.7461310666708,A
D,21.69133210908552,52.86837451092386,32.58688472861652,23.182375449455023,14.223697192087602,1.1330242389786709,181.90920791185735,A
D,20.351497940989816,55.83584771137591,29.465040706716,26.91189903771286,15.212826274663875,1.4779933515958548,207.01312431778229,A
H,18.59745786390994,55.03010307796143,29.957123516220147,26.35532908857221,14.009549605973802,1.301883680438631,178.3398817717464,A
G,17.56362803574161,55.69111383354417,30.115072493885933,24.050295787097603,11.932677122866997,1.2607923030666752,222.94470813683063,A
H,18.910636640177568,55.96099115997406,31.822431475403132,25.543631211123778,15.19736378000118,1.129335786499715,230.63741052681607,A
H,21.62485135047489,56.6556754351451,28.7966285586448,29.119729583744,13.853499606151638,1.1402741417976234,193.610689664736,A
B,16.850117599707872,59.37984371603582,26.619011689820887,23.340896581140324,13.52084789981281,1.2402120235322698,191.036807885968,A
D,21.633488429238994,53.05148564582089,29.41190613398125,28.180443793198,12.444081489287017,1.2679857614613528,217.98910458121276,A
D,18.859237423019096,57.069703464062485,26.212776399328614,23.057261542296494,14.50308485013572,1.3887895381874678,203.3698269852014,A
G,20.496110130530205,51.99639464660438,27.84523777322176,29.17622638898477,14.147703850273013,1.4604490753444508,213.05637327173804,A
I,19.597286838298107,54.99855783692403,29.27912618132748,30.015184995879704,15.568018192388712,1.2644406311113034,209.80551215628785,A
G,21.322660803112765,51.93321982029956,27.283676738147907,29.455805254126663,12.873373507483588,1.3019668487746014,223.44279234595007,A
I,20.317225716796315,52.70035015103995,25.036866255393644,22.76459234078076,16.044735558991594,1.1324409146885406,164.4691691837691,A
I,21.25401988203176,50.05159400766978,28.45118516047053,27.80112858550622,13.945401531896549,1.4523721358568742,202.36052730063855,A
I,20.236879070745555,56.99076820631048,30.22434278844942,27.982772391722964,13.180776782683251,1.5097219593568678,197.64577682218243,A
E,18.382022719331037,57.12111570083081,27.471410295656195,23.58926421466152,13.10126878725096,1.2347019338015075,212.8921772081923,A
I,16.832168224990575,53.5398832053761,31.7496056559535,22.75817930990807,13.634556427603572,1.5108511876373094,201.76409607195427,A
D,21.78584531252244,55.4825698973049,32.63076476314085,26.39439707342972,13.80149072401153,1.4283950098108311,222.12056640388423,A
E,21.408483092622248,52.57827796496057,27.63219517851093,29.619863113752466,16.06796194458552,1.2144619472991631,177.8198827635924,A
B,19.090412965805456,56.18406623130824,27.824329783023558,23.208865609853746,13.9087212855437,1.3578442524532826,186.69250628328223,A
G,17.868528272188367,53.91318238473596,28.99136551977042,28.39559795563773,12.609118171712227,1.322194719313294,203.01068437104803,A
B,20.78269908413449,51.464792908678895,29.75920744909099,25.300908055469847,13.668137309449971,1.4265378254927084,223.01047568745477,A
D,17.160917949840552,52.63342278908058,32.49777319386811,27.57262568028441,12.731422705073298,1.2938077361104343,236.43168692608032,A
G,19.973572888705224,52.25294079351537,29.2524316630634,24.156069673446492,13.497245700126651,1.3278930761027814,207.14323639247752,A
D,19.44059391579653,51.768733415161215,25.126952465045196,28.528160510600333,15.049493739743337,1.4341680416215348,179.59752268275383,A
D,20.90895687058644,54.528237981982784,31.557146033230065,26.753091065930807,13.893308205124272,1.473492797283921,180.6442564099284,A
D,21.48785887541662,55.10766956550225,28.455046904525556,23.385450298361214,14.934282096407994,1.3928524053221052,190.9271430606586,A
D,21.711759031279787,51.241034331056085,32.619532195143606,23.744094676835797,12.84928436525567,1.4587797102111657,177.2793083526267,A
H,20.783818548584524,50.21380590242477,30.145468729840363,26.066912242648776,13.363847235050894,1.4433026797138355,200.4767368199529,A
G,16.501680145199423,52.93969907978966,30.56877839552926,29.835220032998475,14.924115077750075,1.1826357074459044,241.11803271005576,A
F,17.90179863218335,53.92250426550747,30.70771876536733,28.5975054658211,12.417939897397728,1.447433445163361,178.19184182936635,A
G,18.60034209054035,52.62208247287768,27.27656623701758,30.458864977914715,13.207787739361976,1.2797710127864472,170.55170516067324,A
D,21.10584898267203,50.24542258918608,32.02910495211966,22.96729424478065,13.17268206175739,1.5204162270036112,231.14399234811415,A
F,21.79005171110703,50.307384397217305,27.38812837291548,25.3770062248984,14.727747060321706,1.3737157388159436,223.43273379047716,A
G,16.771219570313697,51.93291283497863,30.08929607425417,27.481216521322192,14.43937135905244,1.4328074101299142,175.45784598743472,A
B,20.575079450491693,50.16615989589173,29.221620934967792,26.354405779734822,12.141685964018295,1.394645553553725,200.17207873010636,A
D,21.981585800080783,51.92762031483244,31.920776929685843,25.22463246846404,12.194929951889447,1.166571620629404,234.32106237967727,A
D,19.219678880708557,59.85559220370464,26.599427874616783,23.237498896135243,14.2202986938777,1.2025865226308845,198.4267161077513,A
D,16.496677474613072,52.24142316020416,32.23207969198782,26.94900734536628,15.391487073570032,1.2936261842742265,197.64454121133903,A
D,19.24152151884863,50.2782053664491,28.06472705805618,22.92757570427848,11.970681802087812,1.234986193082411,191.4424993787618,A
I,16.946583832659133,51.25758598676883,31.667896247154847,26.58213081033041,16.083635714795026,1.239869514103001,249.00848489326663,A
B,16.94514314253129,51.96862331474597,31.386482608756705,26.06628020361186,14.402716515120296,1.348271659660037,225.3278348287841,A
H,19.511889378944453,52.37023467371049,26.341862702164143,25.09689020269623,15.741591057246444,1.1885793997823422,177.5656852938692,A
D,21.540194403210045,53.33738053642035,32.19251328395977,23.33859280148922,13.375979846241435,1.520527977295152,236.2824205650304,A
D,19.71719661750285,55.64713657862921,30.34250774221606,24.4032925481115,12.217484081908786,1.1942820554156066,216.02063103375136,A
D,20.129150338471614,51.509540336543424,31.505017431717977,25.196167921470405,15.890709559269188,1.2702631164722606,195.46619268037543,A
B,19.37853964950305,57.24508742972925,27.82303288231276,24.052332551753807,15.023421138893378,1.2153862873756052,179.55386551310025,A
I,19.046009120861356,53.26324804508975,29.242511332241587,25.32825695899709,15.245503613433703,1.3713851254791605,189.9988121625425,A
E,21.723958531926847,51.54179793680222,26.198319335701672,28.81742650441454,14.989812972170048,1.5012050326241482,177.0279176487312,A
G,19.97438581600159,51.76126124631251,25.517631249979576,23.14795450360064,13.56803744818963,1.3448689934838474,187.32761534376925,A
D,20.39836155097492,51.20893571947417,29.07387862512017,26.160806795629075,12.365003032563996,1.1970543509331162,222.33819863593823,A
D,21.96993225721333,55.10059440055267,27.33077929671612,26.21872088637175,15.36939365767132,1.4728991588979512,217.78916231764063,A
D,22.245259573159927,53.31499708124517,28.98779055162447,24.034950193865463,12.725224638129646,1.1496006344857452,161.83581276695392,A
H,20.381624218227355,52.02808456158143,28.44189475812784,26.953694632984813,15.518571038739,1.3628728987306689,218.51090925678463,A
H,18.823096250999672,54.787123709370086,27.610692299142528,30.15197644948144,13.917971630918702,1.4302803887570354,213.85530439956676,A
B,19.213383338216904,52.8527854710104,28.87912752573075,26.573832861506677,15.149584438339511,1.3287724097712137,205.08536136888404,A
D,19.771677893720103,52.95982484543489,30.28394834983671,28.532350599604523,15.433236176224913,1.2871152391440366,221.3462523150562,A
H,21.254763449100004,51.43278011417082,25.32704230865497,24.94869255838773,15.425676115173264,1.3345322186581885,206.4737315315729,A
G,19.018157760967352,57.058350638969166,29.599678188958187,27.535450112637037,13.17617575036204,1.469952733230563,211.8985402425441,A
E,19.21339711647911,55.410277895465605,31.388223516858417,28.81509292705288,11.93497987725842,1.4521960197746349,193.2217118504782,A
G,17.197105118129052,54.555932390117455,32.469364936201444,24.02145921778147,13.264826162012092,1.4443834504222963,183.49083555604912,A
H,21.01127947634616,53.24484076782037,30.18691522759104,29.28777370847487,14.214892912987356,1.4059361206003238,190.7054344340008,A
E,20.32080183768657,57.3809252945674,25.665748357429518,22.624323359903567,14.155633297212912,1.1585309022193913,214.2509771665125,A
G,19.09367947368673,54.57691110061792,27.951258329259023,25.20187853922168,12.951459002128331,1.374765872354656,199.30553530794583,A
D,20.37110796862825,57.03758711594463,24.72811918534442,24.881430056180186,15.699259675577478,1.281490308477887,192.3312651031085,A
E,16.949220180205923,50.435538064188464,32.20403148152181,27.840119580455625,14.967063614618889,1.4173737347798383,204.97454679307336,A
D,19.92302937929728,57.17766006873347,26.89760559300002,23.51280902258681,14.164409200992615,1.2529554671212373,199.28721621771228,A
E,18.120848289992857,52.52741225294327,30.74853242622104,26.001817335883345,12.436708556232274,1.136144660765786,216.77820727673716,A
D,20.82999160019473,55.58975490594488,24.9343744575532,24.71008112683737,13.270184412160116,1.1777499829249063,199.8089177466038,A
D,20.581897570248124,53.59370194164481,25.443208038656092,23.75017476429393,13.081982098322284,1.4655089424470966,178.6822877895905,A
I,21.24571654782712,50.51319884929861,32.65364304279814,27.400000939286024,15.234330469468288,1.304045054987909,220.53486050256933,A
H,22.094723554094905,50.87700310025527,25.123666692056105,29.934895947558605,13.64615425878744,1.3304061872584498,207.2776136761215,A
E,22.14701787436953,50.86480725975152,27.28193053053242,23.082859063062585,12.959897901662382,1.3710694629076825,211.36930163191448,A
G,19.188153565108724,56.24486554967837,26.26966253478087,28.13221474902656,14.658845398034185,1.467743668228353,190.30888212205724,A
H,19.28253779291412,55.10661974793259,24.876073758818528,30.17155229842554,11.997903672768258,1.194602622253247,188.5136346214738,A
B,19.413084823471024,49.97694024167992,30.842304634526855,28.499236926926308,15.517315500572131,1.2223096453636275,204.9968100444564,A
D,21.19002518536599,52.74133363291045,31.58274975843604,27.335874515274707,14.867437126321912,1.2515214525513008,206.3178793975729,A
D,18.48247422060959,57.24786919572828,30.92187367723105,25.13114444687633,12.805122402904372,1.502680542062497,193.3599884609856,A
E,17.693006576389507,50.32117369566674,32.505307292798165,25.21640099723724,14.69722089107492,1.3878812723454252,228.01348065427436,A
D,19.103616222664307,51.53342915829318,31.36993871060593,28.827957497266556,14.55069561169763,1.335188424290048,218.01384646339912,A
I,16.82307942166585,50.51297805985839,31.374467214809695,29.444858468616125,14.109141376021268,1.387049386591909,214.57700885813244,A
H,18.878722054508767,50.6594362525164,25.39015232350262,23.37229652224619,12.53156296001153,1.2329623441782416,192.4607361077124,A
E,17.645167310122332,55.77644855112293,29.80372089352715,26.73696459532796,13.570174693584963,1.514268599520571,214.61421983637933,A
I,18.767323151233526,56.83250452958105,29.028033838374306,30.06510095198321,12.68482486527718,1.4671461604179374,179.54176117445243,A
D,20.01562957251015,55.039508715486015,26.113151428797504,30.442075750867208,14.688081384922157,1.389084381479732,195.63940498175725,A
I,20.55569080936138,50.77054569005514,30.79152665313474,25.638373456860943,15.88680359825963,1.2152049842173904,211.5725439617333,A
G,21.327864595177303,52.49369896448798,32.042975913073256,23.49102202933569,13.159834225357738,1.2170801452314222,200.9492261937939,A
D,20.933380630624946,58.513724556135074,25.05233519032793,23.210519750362398,13.619984385418524,1.40946703696555,200.27596712273825,A
B,20.227766053910194,50.63686474751408,27.34177637489639,27.77562636069274,16.079948529465298,1.406123231567245,216.97221015680404,A
G,20.136485843637374,55.85294601511925,27.49002020153101,23.12586749925473,15.271236260197009,1.291536816649698,187.51414705054344,A
I,18.38844833194189,57.12396516287942,28.5419104802535,27.74919498731417,13.01635837231043,1.488861347250078,202.17408124228024,A
G,17.498793401150333,52.03795613854173,25.2437236475008,30.03596594810328,13.332358865566254,1.239738371699883,194.11070846186183,A
B,21.10816230403188,51.626663325211474,32.6833848075324,24.13599142565008,12.138707897911654,1.266298309135302,238.06595010486996,A
D,17.401970481278298,53.90338951053359,24.658642628699027,24.8727672284931,13.702414675083272,1.3905533304114737,174.84822889858702,A
B,18.903646042148544,55.30881636049434,26.143143915226663,25.486687830934333,14.74812272959894,1.167231200164152,199.58843438792104,A
B,21.316936172641025,55.09989703519237,27.49187405396212,28.758887162649952,13.542199535113554,1.434503188263623,224.8563661988913,A
D,16.958371562804267,51.96588530146848,30.74397645969574,27.57833597231684,12.460490241260992,1.2709657328274533,186.9899850451502,A
I,17.268256177957046,54.274612563480666,28.868556185301877,26.903171372890853,12.887864420278545,1.3577149059291935,218.70602477167265,A
D,17.090280571816788,53.376141949279415,31.135281516471707,30.367613458006574,12.548940152929235,1.3463076396594276,207.9740702197479,A
D,19.74943531532253,52.38755289861516,30.94549687272588,25.16956322037856,13.500336643276704,1.259141127645922,212.89692328179095,A
H,20.99137351602664,57.02027519086076,30.801301423829837,28.535470796704512,13.349973394713317,1.2841768727943623,206.8287892648681,A
D,16.77167291719926,54.885709034268224,30.988455361155715,25.4831376975534,14.399114176225746,1.4534100497108318,173.6785556755423,A
B,16.933447882132143,61.38023283165702,25.45295307823789,24.42374564939629,14.316659619654084,1.4040235040138305,184.7305289244126,A
G,18.205106941658794,52.03847077944287,28.555360341927628,23.14393215831714,13.844514778713195,1.297089771121602,222.8666881725648,A
D,17.830434420138946,50.52089942612814,26.83251255513477,27.098258859664508,12.191729025923603,1.4487373255603926,204.8900823690176,A
B,19.88401029299432,55.56009242205353,25.92554632346288,23.52935332094556,12.495166844791324,1.3440259032871331,185.3201536508551,A
D,20.179209448639607,50.98297487840718,31.123825063858263,29.65760625435741,15.979653678685048,1.2276888916740778,241.022448511722,A
H,17.785410157212212,50.557346846755046,30.73524349336149,22.93061229895104,14.580630315054734,1.1479713710107966,188.583466284111,A
D,16.809236143541007,51.92503499258676,27.825410618350567,28.25858771723316,15.120829501835216,1.3622339996592858,185.4724785143755,A
G,20.037301849901407,50.03002621372616,25.681768773437074,27.62140999484267,15.777934852252946,1.3888498265069746,212.41606081669917,A
I,18.07249233238454,53.81429798632061,31.67825395670005,23.07508337609925,13.239966057113389,1.287755593164723,219.33525492140427,A
G,21.003310075298234,57.27258155914479,26.22018320978624,25.889894921953957,13.45475475948633,1.22297967018911,177.23859031134847,A
B,19.90051172456052,51.17333854846831,26.56296408097733,25.066027552308523,13.578229431095028,1.3121959256949258,197.34422784280645,A
G,16.954009943131528,53.834320533167336,26.797481298886638,28.283049558489424,12.2063808394233,1.1845601334079932,205.84057568194183,A
G,20.14024881091778,51.62702521887593,27.310605612083336,27.023630867491025,13.652023772444045,1.1342983685761123,197.3218485749771,A
H,22.27531496865388,50.391903281071656,31.747922481361137,26.834410287559383,13.709729884849624,1.3376144703264656,205.31712842756937,A
D,22.23224492430719,53.84930892315349,28.67724536749008,28.770789934924814,13.114266101153952,1.3942170562837597,198.70368114583195,A
D,16.478026223923603,51.60132398869168,28.714387003570963,29.53426867551489,14.450847999965331,1.5007433194038684,210.5094578599384,A
G,18.027263112793985,50.36543518867362,29.04835490082206,24.412671607799894,13.99817849575042,1.2104160627358491,174.68678378395012,A
G,21.184519444407837,55.92444381880646,28.624488550269067,27.853190464310963,14.749370987576372,1.433454279967661,233.02043014528692,A
H,19.312157278291583,57.978415632384,28.88730545341288,27.92288898752264,14.61670734430057,1.3601556445426022,197.6307803102904,A
E,16.756002456025403,51.57072047694957,30.206228193450222,22.69113343502676,14.647000614343856,1.4917956071269234,204.9674205316323,A
E,19.57809617381022,59.6696983905633,26.61122930648778,30.12909269220984,13.772104174935118,1.5077366327160169,184.2216068672544,A
D,20.875137720031333,52.05070572417123,26.929318285817267,27.43467960374288,14.56181733399029,1.13039732956081,212.21464444572285,A
D,16.622833848988915,56.17105250855688,30.874519200105816,25.05152835067227,12.652418768302605,1.3081971669250212,172.7963594234499,A
E,16.7084248606288,51.37219447528997,32.2438023904074,27.3411277280816,14.032044771476109,1.3440488635075347,187.59974474724717,A
B,17.68553297860418,52.349010640201,31.105249361257197,28.141466583722377,14.28875152073398,1.2967587747374614,198.0167557128537,A
D,18.58193453209024,57.29342721398346,27.44819687029571,24.42041092978832,15.707670275688468,1.4640484466762076,218.04475560870716,A
D,21.128151602104165,58.99277757630956,27.1159150494216,28.454752744088275,14.844171018260775,1.42460300630189,165.29047426095536,A
I,18.600228118338364,58.5619463035008,29.71473793357924,29.945019688588463,12.53598510356513,1.327472124533818,186.65895472046608,A
H,18.35628607474287,53.991233456604576,26.46067097937542,30.21317923549073,14.957824536813837,1.4930537026236987,202.89961282265693,A
H,19.57872403878572,54.00947832656406,32.79519966378708,29.378766924218407,12.268997817303685,1.2052281345255886,211.20469344879032,A
D,16.71572058258428,53.62187927454526,31.400100712495945,23.589926772016767,12.42331110735071,1.4636961365649512,224.7475474367402,A
B,20.86221119849945,57.156300940602165,27.70111812498277,27.432302918258276,13.582587750254492,1.4468178348640373,196.17697780902992,A
B,20.118590934199943,53.2176382516363,25.92360204029626,29.211740218328018,12.24070131640683,1.3847888632884655,205.3869824149573,A
G,17.49319602587792,55.940743928661,26.126667401054075,28.80561756509615,15.284514173268612,1.2764622281012703,184.57202137679437,A
B,19.128635415590008,53.835660729463285,30.524273936390752,28.146844984312168,12.252459532346638,1.1546976635061668,201.5591883758982,A
E,16.59721326950361,50.793869806880295,31.502287579831236,26.53810749604852,14.736679962030632,1.3856030698096176,198.8325813387623,A
G,20.30566753028371,56.5491009708555,29.53706269469799,28.151991879945783,14.838379147343856,1.2399544593820269,193.04277957230727,A
D,21.07681869435941,51.32331924283113,30.2264921619355,22.80896105573144,13.96717822757194,1.3602254419988031,236.3809223165056,A
D,21.139087336166437,59.094651761654255,27.51856915064031,23.302791651942105,11.968825156274434,1.5210531240341134,207.29991255054784,A
D,21.98967525602968,55.82674579399082,27.7382921720335,30.090120470263223,14.816787960511522,1.4470609374555743,178.8844575269732,A
G,17.763571025374684,55.95299012882069,29.270228577701317,29.908622977636217,12.857818200306102,1.3396115760234653,181.91979437750203,A
H,17.836334726112657,51.04871623014002,31.37898046610125,25.15302711626521,14.748739711713274,1.5185537028373757,233.26770371440043,A
G,18.941264607578177,51.785619266390654,29.480565706245308,22.62505542176334,12.401011775726175,1.1606972369927162,216.3060694791123,A
H,17.360722665757347,55.44995067764063,26.633145600298185,24.496242665456805,15.29327206690824,1.1961598165149807,201.958418830081,A
G,20.981838819721283,54.64791686009608,31.06027016752754,29.679811016829884,15.382507179418656,1.2983130682224853,228.08555865061024,A
E,17.946481736187113,55.13034756176893,26.22379493231425,28.60345191292746,13.31738699875496,1.451167885141782,186.2880327977319,A
G,17.595906257873633,57.293462603988274,28.174717969089063,25.849450860244403,12.557487785424472,1.1362174369029174,224.11230871181365,A
D,21.96369354160421,52.845568320301886,30.07577498941969,24.415073156286024,15.195304734409968,1.4755445886350818,186.6977396552252,A
G,21.839151315621184,54.09916853160713,32.741054242968566,26.826417394303444,12.803233182178412,1.3267734678563767,239.14197458418127,A
H,20.0707646760894,53.6221345897282,30.05706500591392,26.7046527610823,13.69165223208636,1.185880551359036,195.47701352702583,A
D,19.84291631045206,55.02604242226263,31.870244206083967,24.38720539091509,14.82288614715456,1.4920860119028412,234.44321452577145,A
D,18.348539779280102,53.83205788641752,28.056000661515466,26.28762780229588,14.8385143993279,1.1409330569660734,200.7753071804283,A
B,18.220933839768595,52.51019828468279,32.2158879325246,27.760132122169736,12.595138886170606,1.2926266023725332,187.75504869832253,A
H,19.70184817511552,51.03320784281988,24.494810963412235,22.957999593666656,14.01851522725549,1.40028654331901,196.65005144803624,A
H,22.166656437515314,54.640898200005054,30.061092078898287,26.422307279350644,12.702865616548197,1.2748601564477269,211.77634069428203,A
B,20.30232345026389,50.65801479861464,30.64140714786273,25.87466383992808,14.758461705207935,1.2637643981213766,186.62447616758988,A
I,20.667131481060192,53.865060025853175,31.490567077635014,26.20793982773526,14.944130135940398,1.242326022665022,204.35646597270423,A
D,21.53050561243002,51.04041444962811,28.908036892568184,28.27688610094352,11.92289141626258,1.157676988124008,222.1171104745115,A
H,20.993082781641014,55.90682433360987,26.64099909921754,28.463771147444945,13.575327871235046,1.2218935658323853,200.0677225878036,A
D,21.647869838249136,56.39282807686425,24.40784062248392,22.651041577416184,13.343902903936916,1.1713686964037815,179.38396246185167,A
E,19.64082089009401,51.78163273508618,25.672042976600057,25.391439738821497,12.140987339086577,1.4770788906387964,202.71864567275995,A
E,16.973402036902595,52.8596275382006,25.04630601483081,29.90784698823957,13.38546836833414,1.3608134630688566,185.48284956611383,A
B,21.76381127436187,51.72628703608488,26.3021177482458,23.798392796510008,12.427383300560532,1.424959505848076,218.7817009206856,A
D,17.326263783546768,52.31714265834285,29.65097418658269,24.7800953624512,14.253279604803955,1.2128904369002085,206.5479105598348,A
I,19.811484299664208,53.75135443546294,31.12904246173285,23.92189471971254,15.68048092439085,1.2272336330859228,188.80947846804872,A
E,16.53407216199463,50.10344830044856,32.078088249938304,28.777426661363023,12.678154548770642,1.4948442774543085,189.4032787953153,A
G,21.50378437611212,52.32865530767656,31.641969097048296,27.42788521753964,14.831974386170833,1.3931185418386902,192.65537401590572,A
I,21.075740399896496,51.07631857844992,27.292459023915377,29.952608728393503,15.85618080206018,1.3416992650961224,196.4085968882374,A
D,19.194045842991613,55.90407811180819,32.24488647808804,25.02634792942985,14.127357078061932,1.3164271206010525,219.3812250499559,A
G,22.252499713500622,52.48042657645175,26.980536251684715,28.336397606237536,13.389834052276765,1.3461096978394935,197.8975698571984,A
D,18.848347208907853,51.89349261975981,32.3913577615241,25.63297827026908,12.829824400653273,1.2620500249690971,189.17485070058652,A
D,17.863892612341406,51.90353378545685,30.10203995042895,26.781857827964394,15.54604800498327,1.3057494723531986,226.9155690083619,A
D,17.071672714986075,53.5129101398753,25.50919023871786,29.394738984082444,11.940303236662103,1.4483929038238843,154.10319083921334,A
E,16.87114171134065,51.55309338422937,28.699738949809383,23.191958791105296,15.18620319706642,1.2793125783460553,198.2927058094413,A
H,20.23918952445131,53.04744168718142,31.214665585740224,23.772276129015903,13.836712761994477,1.351409327331613,220.53045688308467,A
